date,symbol,daily_buzz,daily_sentiment,buzz_7d,polarity_7d,sentiment_7d_avg,sentiment_decay
2025-09-26,FPT,1.0,2.0,6.0,1.5923926292577115,2.0714285714285716,14.05521253178928
2025-09-27,FPT,0.0,0.0,6.0,1.5923926292577115,2.0714285714285716,11.946930652020887
2025-09-28,FPT,0.0,0.0,6.0,1.5923926292577115,2.0714285714285716,10.154891054217753
2025-09-29,FPT,1.0,3.0000000000000004,6.0,1.5923926292577115,2.0714285714285716,11.63165739608509
2025-09-30,FPT,0.0,0.0,5.0,1.7761649430055493,1.7857142857142858,9.886908786672327
2025-10-01,FPT,0.0,0.0,3.0,1.704336206492694,1.2857142857142858,8.403872468671478
2025-10-02,FPT,1.0,3.0000000000000004,3.0,1.4638501094228002,1.1428571428571428,10.143291598370757
2025-10-03,FPT,0.0,0.0,2.0,1.4638501094228002,0.8571428571428573,8.621797858615142
2025-10-04,FPT,0.0,0.0,2.0,1.4638501094228002,0.8571428571428573,7.328528179822871
2025-10-05,FPT,0.0,0.0,2.0,1.4638501094228002,0.8571428571428573,6.22924895284944
2025-10-06,FPT,0.0,0.0,1.0,1.1338934190276821,0.42857142857142866,5.294861609922024
2025-10-07,FPT,0.0,0.0,1.0,1.1338934190276821,0.42857142857142866,4.50063236843372
2025-10-08,FPT,1.0,4.0,2.0,1.7320508075688776,1.0,7.825537513168662
2025-10-09,FPT,0.0,0.0,1.0,1.5118578920369092,0.5714285714285714,6.651706886193362
2025-10-10,FPT,1.0,4.0,2.0,1.9518001458970666,1.1428571428571428,9.653950853264359
2025-10-11,FPT,1.0,4.0,3.0,2.138089935299395,1.7142857142857142,12.205858225274705
2025-10-12,FPT,0.0,0.0,3.0,2.138089935299395,1.7142857142857142,10.374979491483499
2025-10-13,FPT,0.0,0.0,3.0,2.138089935299395,1.7142857142857142,8.818732567760973
2025-10-14,FPT,0.0,0.0,3.0,2.138089935299395,1.7142857142857142,7.495922682596827
2025-10-15,FPT,0.0,0.0,2.0,1.9518001458970666,1.1428571428571428,6.371534280207303
2025-10-16,FPT,0.0,0.0,2.0,1.9518001458970666,1.1428571428571428,5.415804138176208
2025-10-17,FPT,0.0,0.0,1.0,1.5118578920369092,0.5714285714285714,4.603433517449776
2025-10-18,FPT,0.0,0.0,0.0,0.0,0.0,3.9129184898323097
2025-10-19,FPT,0.0,0.0,0.0,0.0,0.0,3.325980716357463
2025-10-20,FPT,0.0,0.0,0.0,0.0,0.0,2.8270836089038434
2025-10-21,FPT,2.0,5.0,2.0,1.8898223650461365,0.7142857142857143,7.403021067568266
2025-10-22,FPT,2.0,3.529411764705882,4.0,2.123823858168086,1.218487394957983,9.821979672138909
2025-10-23,FPT,0.0,0.0,4.0,2.123823858168086,1.218487394957983,8.348682721318072
2025-10-24,FPT,0.0,0.0,4.0,2.123823858168086,1.218487394957983,7.096380313120361
2025-10-25,FPT,0.0,0.0,4.0,2.123823858168086,1.218487394957983,6.031923266152306
2025-10-26,FPT,0.0,0.0,4.0,2.123823858168086,1.218487394957983,5.12713477622946
2025-10-27,FPT,0.0,0.0,4.0,2.123823858168086,1.218487394957983,4.358064559795041
2025-10-28,FPT,0.0,0.0,2.0,1.3339922576796257,0.5042016806722688,3.7043548758257847
2025-10-29,FPT,2.0,4.0588235294117645,2.0,1.5340910963315697,0.5798319327731092,7.207525173863681
2025-10-30,FPT,0.0,0.0,2.0,1.5340910963315697,0.5798319327731092,6.126396397784129
2025-10-31,FPT,0.0,0.0,2.0,1.5340910963315697,0.5798319327731092,5.207436938116509
2025-11-01,FPT,0.0,0.0,2.0,1.5340910963315697,0.5798319327731092,4.4263213973990325
2025-11-02,FPT,0.0,0.0,2.0,1.5340910963315697,0.5798319327731092,3.7623731877891777
2025-11-03,FPT,0.0,0.0,2.0,1.5340910963315697,0.5798319327731092,3.198017209620801
2025-11-04,FPT,0.0,0.0,2.0,1.5340910963315697,0.5798319327731092,2.7183146281776804
2025-11-05,FPT,0.0,0.0,0.0,0.0,0.0,2.3105674339510283
2025-11-06,FPT,1.0,3.0000000000000004,1.0,1.1338934190276824,0.42857142857142866,4.963982318858374
2025-11-07,FPT,0.0,0.0,1.0,1.1338934190276824,0.42857142857142866,4.219384971029617
2025-11-08,FPT,0.0,0.0,1.0,1.1338934190276824,0.42857142857142866,3.586477225375175
2025-11-09,FPT,0.0,0.0,1.0,1.1338934190276824,0.42857142857142866,3.0485056415688985
2025-11-10,FPT,1.0,3.0000000000000004,2.0,1.4638501094228002,0.8571428571428573,5.591229795333565
2025-11-11,FPT,0.0,0.0,2.0,1.4638501094228002,0.8571428571428573,4.7525453260335295
2025-11-12,FPT,0.0,0.0,2.0,1.4638501094228002,0.8571428571428573,4.0396635271285
2025-11-13,FPT,1.0,5.0,2.0,2.0354009783964297,1.1428571428571428,8.433713998059226
2025-11-14,FPT,2.0,2.4615384615384617,4.0,2.017603565531947,1.4945054945054945,9.630195359888802
2025-11-15,FPT,1.0,3.0000000000000004,5.0,1.9651801288574076,1.9230769230769231,11.18566605590548
2025-11-16,FPT,0.0,0.0,5.0,1.9651801288574076,1.9230769230769231,9.507816147519659
2025-11-17,FPT,1.0,4.0,5.0,2.088962527353595,2.065934065934066,12.081643725391709
2025-11-18,FPT,0.0,0.0,5.0,2.088962527353595,2.065934065934066,10.269397166582952
2025-11-19,FPT,1.0,0.0,6.0,2.088962527353595,2.065934065934066,8.728987591595509
2025-11-20,FPT,2.0,4.0,7.0,1.878456708450499,1.9230769230769231,11.419639452856181
2025-11-21,FPT,1.0,4.0,6.0,2.0354009783964297,2.142857142857143,13.706693534927753
2025-11-22,FPT,0.0,0.0,5.0,2.138089935299395,1.7142857142857142,11.65068950468859
2025-11-23,FPT,0.0,0.0,5.0,2.138089935299395,1.7142857142857142,9.9030860789853
2025-11-24,FPT,0.0,0.0,4.0,1.9518001458970666,1.1428571428571428,8.417623167137505
2025-11-25,FPT,0.0,0.0,4.0,1.9518001458970666,1.1428571428571428,7.1549796920668784
2025-11-26,FPT,1.0,2.0,4.0,1.9023794624226837,1.4285714285714286,8.081732738256846
2025-11-27,FPT,0.0,0.0,2.0,1.5735915849388864,0.8571428571428571,6.86947282751832
2025-11-28,FPT,0.0,0.0,1.0,0.7559289460184547,0.2857142857142857,5.839051903390572
2025-11-29,FPT,1.0,4.0,2.0,1.5735915849388864,0.8571428571428571,8.963194117881987
2025-11-30,FPT,0.0,0.0,2.0,1.5735915849388864,0.8571428571428571,7.618715000199688
2025-12-01,FPT,0.0,0.0,2.0,1.5735915849388864,0.8571428571428571,6.475907750169735
2025-12-02,FPT,1.0,-3.0000000000000004,3.0,2.14919697074224,0.4285714285714285,2.5045215876442737
2025-12-03,FPT,2.0,2.5,4.0,2.217355782608345,0.49999999999999994,4.628843349497632
2025-12-04,FPT,2.0,1.2307692307692308,6.0,2.21989581898976,0.6758241758241758,5.165286077842218
2025-12-05,FPT,1.0,3.0000000000000004,7.0,2.353258922655628,1.1043956043956045,7.390493166165886
2025-12-06,FPT,0.0,0.0,6.0,1.9906621968497702,0.532967032967033,6.281919191241003
2025-12-07,FPT,0.0,0.0,6.0,1.9906621968497702,0.532967032967033,5.339631312554852
2025-12-08,FPT,2.0,2.5,8.0,2.1003461454447696,0.8901098901098902,7.038686615671624
2025-12-09,FPT,0.0,0.0,7.0,1.344268695718641,1.3186813186813189,5.98288362332088
2025-12-10,FPT,1.0,2.0,6.0,1.282920950455224,1.2472527472527475,7.085451079822748
2025-07-27,"FPT, MWG",1.0,5.0,1.0,0.0,5.0,5.0
2025-07-19,"FPT, SSI",1.0,4.0,1.0,0.0,4.0,4.0
2025-06-17,GAS,1.0,0.0,1.0,0.0,0.0,0.0
2025-06-18,GAS,0.0,0.0,1.0,0.0,0.0,0.0
2025-06-19,GAS,0.0,0.0,1.0,0.0,0.0,0.0
2025-06-20,GAS,0.0,0.0,1.0,0.0,0.0,0.0
2025-06-21,GAS,0.0,0.0,1.0,0.0,0.0,0.0
2025-06-22,GAS,0.0,0.0,1.0,0.0,0.0,0.0
2025-06-23,GAS,0.0,0.0,1.0,0.0,0.0,0.0
2025-06-24,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-27,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-28,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-29,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-30,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-02,GAS,1.0,0.0,1.0,0.0,0.0,0.0
2025-07-03,GAS,0.0,0.0,1.0,0.0,0.0,0.0
2025-07-04,GAS,1.0,0.0,2.0,0.0,0.0,0.0
2025-07-05,GAS,0.0,0.0,2.0,0.0,0.0,0.0
2025-07-06,GAS,0.0,0.0,2.0,0.0,0.0,0.0
2025-07-07,GAS,0.0,0.0,2.0,0.0,0.0,0.0
2025-07-08,GAS,0.0,0.0,2.0,0.0,0.0,0.0
2025-07-09,GAS,0.0,0.0,1.0,0.0,0.0,0.0
2025-07-10,GAS,0.0,0.0,1.0,0.0,0.0,0.0
2025-07-11,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-12,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-13,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-15,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,GAS,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17,GAS,1.0,2.0,1.0,0.7559289460184545,0.2857142857142857,2.0
2025-07-18,GAS,0.0,0.0,1.0,0.7559289460184545,0.2857142857142857,1.7
2025-07-19,GAS,0.0,0.0,1.0,0.7559289460184545,0.2857142857142857,1.4449999999999998
2025-07-20,GAS,0.0,0.0,1.0,0.7559289460184545,0.2857142857142857,1.2282499999999998
2025-07-21,GAS,0.0,0.0,1.0,0.7559289460184545,0.2857142857142857,1.0440124999999998
2025-07-22,GAS,0.0,0.0,1.0,0.7559289460184545,0.2857142857142857,0.8874106249999998
2025-07-23,GAS,0.0,0.0,1.0,0.7559289460184545,0.2857142857142857,0.7542990312499998
2025-07-24,GAS,0.0,0.0,0.0,0.0,0.0,0.6411541765624997
2025-07-25,GAS,2.0,3.0000000000000004,2.0,1.133893419027682,0.42857142857142866,3.544981050078125
2025-07-26,GAS,0.0,0.0,2.0,1.133893419027682,0.42857142857142866,3.013233892566406
2025-07-27,GAS,0.0,0.0,2.0,1.133893419027682,0.42857142857142866,2.5612488086814453
2025-07-28,GAS,0.0,0.0,2.0,1.133893419027682,0.42857142857142866,2.1770614873792287
2025-07-29,GAS,1.0,0.0,3.0,1.133893419027682,0.42857142857142866,1.8505022642723443
2025-07-30,GAS,2.0,4.0,5.0,1.7320508075688774,1.0,5.572926924631492
2025-07-31,GAS,1.0,3.0000000000000004,6.0,1.8126539343499317,1.4285714285714286,7.7369878859367684
2025-08-01,GAS,0.0,0.0,4.0,1.7320508075688774,1.0000000000000002,6.576439703046253
2025-08-02,GAS,0.0,0.0,4.0,1.7320508075688774,1.0,5.5899737475893145
2025-08-03,GAS,0.0,0.0,4.0,1.7320508075688774,1.0,4.751477685450917
2025-08-04,GAS,0.0,0.0,4.0,1.7320508075688774,1.0,4.038756032633279
2025-08-05,GAS,1.0,2.0,4.0,1.7043362064926935,1.2857142857142858,5.432942627738287
2025-08-06,GAS,0.0,0.0,2.0,1.2535663410560178,0.7142857142857143,4.6180012335775436
2025-08-07,GAS,0.0,0.0,1.0,0.7559289460184551,0.2857142857142857,3.925301048540912
2025-08-08,GAS,0.0,0.0,1.0,0.755928946018455,0.2857142857142857,3.336505891259775
2025-08-09,GAS,0.0,0.0,1.0,0.755928946018455,0.2857142857142857,2.836030007570809
2025-08-10,GAS,0.0,0.0,1.0,0.755928946018455,0.2857142857142857,2.4106255064351876
2025-08-11,GAS,0.0,0.0,1.0,0.755928946018455,0.2857142857142857,2.0490316804699096
2025-08-12,GAS,0.0,0.0,0.0,0.0,0.0,1.7416769283994231
2025-08-13,GAS,0.0,0.0,0.0,0.0,0.0,1.4804253891395096
2025-08-14,GAS,0.0,0.0,0.0,0.0,0.0,1.258361580768583
2025-08-15,GAS,0.0,0.0,0.0,0.0,0.0,1.0696073436532956
2025-08-16,GAS,0.0,0.0,0.0,0.0,0.0,0.9091662421053012
2025-08-17,GAS,0.0,0.0,0.0,0.0,0.0,0.772791305789506
2025-08-18,GAS,0.0,0.0,0.0,0.0,0.0,0.65687260992108
2025-08-19,GAS,1.0,3.0000000000000004,1.0,1.1338934190276821,0.42857142857142866,3.5583417184329185
2025-08-20,GAS,0.0,0.0,1.0,1.1338934190276821,0.42857142857142866,3.0245904606679805
2025-08-21,GAS,0.0,0.0,1.0,1.1338934190276821,0.42857142857142866,2.5709018915677833
2025-08-22,GAS,1.0,0.0,2.0,1.1338934190276821,0.42857142857142866,2.1852666078326157
2025-08-23,GAS,0.0,0.0,2.0,1.1338934190276821,0.42857142857142866,1.8574766166577232
2025-08-24,GAS,0.0,0.0,2.0,1.1338934190276821,0.42857142857142866,1.5788551241590647
2025-08-25,GAS,0.0,0.0,2.0,1.1338934190276821,0.42857142857142866,1.342026855535205
2025-08-26,GAS,0.0,0.0,1.0,0.0,0.0,1.1407228272049244
2025-08-27,GAS,1.0,2.0,2.0,0.7559289460184551,0.2857142857142857,2.9696144031241856
2025-08-28,GAS,0.0,0.0,2.0,0.7559289460184551,0.2857142857142857,2.5241722426555575
2025-08-29,GAS,0.0,0.0,1.0,0.7559289460184551,0.2857142857142857,2.145546406257224
2025-08-30,GAS,0.0,0.0,1.0,0.7559289460184551,0.2857142857142857,1.8237144453186402
2025-08-31,GAS,0.0,0.0,1.0,0.7559289460184551,0.2857142857142857,1.5501572785208442
2025-09-01,GAS,0.0,0.0,1.0,0.7559289460184551,0.2857142857142857,1.3176336867427174
2025-09-02,GAS,0.0,0.0,1.0,0.7559289460184551,0.2857142857142857,1.1199886337313099
2025-09-03,GAS,1.0,0.0,1.0,0.0,0.0,0.9519903386716133
2025-09-04,GAS,0.0,0.0,1.0,0.0,0.0,0.8091917878708713
2025-09-05,GAS,0.0,0.0,1.0,0.0,0.0,0.6878130196902406
2025-09-06,GAS,0.0,0.0,1.0,0.0,0.0,0.5846410667367045
2025-09-07,GAS,0.0,0.0,1.0,0.0,0.0,0.4969449067261988
2025-09-08,GAS,0.0,0.0,1.0,0.0,0.0,0.42240317071726896
2025-09-09,GAS,1.0,0.0,2.0,0.0,0.0,0.3590426951096786
2025-09-10,GAS,0.0,0.0,1.0,0.0,0.0,0.30518629084322685
2025-09-11,GAS,0.0,0.0,1.0,0.0,0.0,0.25940834721674283
2025-09-12,GAS,0.0,0.0,1.0,0.0,0.0,0.2204970951342314
2025-09-13,GAS,0.0,0.0,1.0,0.0,0.0,0.1874225308640967
2025-09-14,GAS,0.0,0.0,1.0,0.0,0.0,0.1593091512344822
2025-09-15,GAS,0.0,0.0,1.0,0.0,0.0,0.13541277854930986
2025-09-16,GAS,0.0,0.0,0.0,0.0,0.0,0.11510086176691338
2025-09-17,GAS,0.0,0.0,0.0,0.0,0.0,0.09783573250187637
2025-09-18,GAS,0.0,0.0,0.0,0.0,0.0,0.08316037262659491
2025-09-19,GAS,1.0,0.0,1.0,0.0,0.0,0.07068631673260567
2025-09-20,GAS,0.0,0.0,1.0,0.0,0.0,0.060083369222714816
2025-09-21,GAS,0.0,0.0,1.0,0.0,0.0,0.05107086383930759
2025-09-22,GAS,1.0,3.0000000000000004,2.0,1.1338934190276821,0.42857142857142866,3.043410234263412
2025-09-23,GAS,0.0,0.0,2.0,1.1338934190276821,0.42857142857142866,2.5868986991239002
2025-09-24,GAS,0.0,0.0,2.0,1.1338934190276821,0.42857142857142866,2.1988638942553154
2025-09-25,GAS,0.0,0.0,2.0,1.1338934190276821,0.42857142857142866,1.869034310117018
2025-09-26,GAS,0.0,0.0,1.0,1.1338934190276821,0.42857142857142866,1.5886791635994653
2025-09-27,GAS,0.0,0.0,1.0,1.1338934190276821,0.42857142857142866,1.3503772890595453
2025-09-28,GAS,0.0,0.0,1.0,1.1338934190276821,0.42857142857142866,1.1478206957006136
2025-09-29,GAS,1.0,2.0,1.0,0.7559289460184551,0.2857142857142857,2.9756475913455214
2025-09-30,GAS,2.0,4.0,3.0,1.5735915849388864,0.8571428571428571,6.529300452643693
2025-10-01,GAS,0.0,0.0,3.0,1.5735915849388864,0.8571428571428571,5.549905384747139
2025-10-02,GAS,1.0,0.0,4.0,1.5735915849388864,0.8571428571428571,4.717419577035068
2025-10-03,GAS,0.0,0.0,4.0,1.5735915849388864,0.8571428571428571,4.009806640479808
2025-10-04,GAS,0.0,0.0,4.0,1.5735915849388864,0.8571428571428571,3.4083356444078365
2025-10-05,GAS,1.0,2.0,5.0,1.5735915849388864,1.1428571428571428,4.897085297746661
2025-10-06,GAS,0.0,0.0,4.0,1.5735915849388864,0.8571428571428571,4.162522503084662
2025-10-07,GAS,1.0,0.0,3.0,0.7559289460184553,0.2857142857142857,3.5381441276219627
2025-10-08,GAS,0.0,0.0,3.0,0.7559289460184553,0.2857142857142857,3.007422508478668
2025-10-09,GAS,0.0,0.0,2.0,0.7559289460184553,0.2857142857142857,2.556309132206868
2025-10-10,GAS,0.0,0.0,2.0,0.7559289460184553,0.2857142857142857,2.1728627623758374
2025-10-11,GAS,0.0,0.0,2.0,0.7559289460184553,0.2857142857142857,1.8469333480194619
2025-10-12,GAS,0.0,0.0,1.0,0.0,0.0,1.5698933458165425
2025-10-13,GAS,0.0,0.0,1.0,0.0,0.0,1.3344093439440612
2025-10-14,GAS,0.0,0.0,0.0,0.0,0.0,1.134247942352452
2025-10-15,GAS,1.0,0.0,1.0,0.0,0.0,0.9641107509995842
2025-10-16,GAS,0.0,0.0,1.0,0.0,0.0,0.8194941383496466
2025-10-17,GAS,1.0,0.0,2.0,0.0,0.0,0.6965700175971996
2025-10-18,GAS,0.0,0.0,2.0,0.0,0.0,0.5920845149576196
2025-10-19,GAS,0.0,0.0,2.0,0.0,0.0,0.5032718377139767
2025-10-20,GAS,0.0,0.0,2.0,0.0,0.0,0.42778106205688016
2025-10-21,GAS,0.0,0.0,2.0,0.0,0.0,0.36361390274834815
2025-10-22,GAS,0.0,0.0,1.0,0.0,0.0,0.3090718173360959
2025-10-23,GAS,0.0,0.0,1.0,0.0,0.0,0.2627110447356815
2025-10-24,GAS,0.0,0.0,0.0,0.0,0.0,0.2233043880253293
2025-10-25,GAS,0.0,0.0,0.0,0.0,0.0,0.18980872982152988
2025-10-26,GAS,0.0,0.0,0.0,0.0,0.0,0.1613374203483004
2025-10-27,GAS,0.0,0.0,0.0,0.0,0.0,0.13713680729605535
2025-10-28,GAS,0.0,0.0,0.0,0.0,0.0,0.11656628620164704
2025-10-29,GAS,0.0,0.0,0.0,0.0,0.0,0.09908134327139997
2025-10-30,GAS,0.0,0.0,0.0,0.0,0.0,0.08421914178068998
2025-10-31,GAS,0.0,0.0,0.0,0.0,0.0,0.07158627051358649
2025-11-01,GAS,0.0,0.0,0.0,0.0,0.0,0.06084832993654851
2025-11-02,GAS,0.0,0.0,0.0,0.0,0.0,0.051721080446066235
2025-11-03,GAS,0.0,0.0,0.0,0.0,0.0,0.0439629183791563
2025-11-04,GAS,0.0,0.0,0.0,0.0,0.0,0.03736848062228285
2025-11-05,GAS,0.0,0.0,0.0,0.0,0.0,0.03176320852894043
2025-11-06,GAS,0.0,0.0,0.0,0.0,0.0,0.026998727249599362
2025-11-07,GAS,0.0,0.0,0.0,0.0,0.0,0.022948918162159458
2025-11-08,GAS,0.0,0.0,0.0,0.0,0.0,0.019506580437835538
2025-11-09,GAS,0.0,0.0,0.0,0.0,0.0,0.016580593372160207
2025-11-10,GAS,2.0,4.5,2.0,1.7008401285415227,0.6428571428571429,4.514093504366336
2025-11-11,GAS,0.0,0.0,2.0,1.7008401285415227,0.6428571428571429,3.8369794787113856
2025-11-12,GAS,0.0,0.0,2.0,1.7008401285415227,0.6428571428571429,3.2614325569046776
2025-11-13,GAS,0.0,0.0,2.0,1.7008401285415227,0.6428571428571429,2.772217673368976
2025-11-14,GAS,1.0,0.0,3.0,1.7008401285415227,0.6428571428571429,2.3563850223636296
2025-11-15,GAS,0.0,0.0,3.0,1.7008401285415227,0.6428571428571429,2.002927269009085
2025-11-16,GAS,0.0,0.0,3.0,1.7008401285415227,0.6428571428571429,1.7024881786577222
2025-11-17,GAS,0.0,0.0,1.0,0.0,0.0,1.4471149518590638
2025-11-18,GAS,0.0,0.0,1.0,0.0,0.0,1.2300477090802042
2025-11-19,GAS,0.0,0.0,1.0,0.0,0.0,1.0455405527181736
2025-11-20,GAS,0.0,0.0,1.0,0.0,0.0,0.8887094698104475
2025-11-21,GAS,0.0,0.0,0.0,0.0,0.0,0.7554030493388804
2025-11-22,GAS,0.0,0.0,0.0,0.0,0.0,0.6420925919380482
2025-11-23,GAS,0.0,0.0,0.0,0.0,0.0,0.545778703147341
2025-11-24,GAS,2.0,0.0,2.0,0.0,0.0,0.4639118976752398
2025-11-25,GAS,0.0,0.0,2.0,0.0,0.0,0.39432511302395384
2025-11-26,GAS,1.0,0.0,3.0,0.0,0.0,0.33517634607036073
2025-11-27,GAS,0.0,0.0,3.0,0.0,0.0,0.2848998941598066
2025-11-28,GAS,0.0,0.0,3.0,0.0,0.0,0.2421649100358356
2025-11-29,GAS,0.0,0.0,3.0,0.0,0.0,0.20584017353046025
2025-11-30,GAS,0.0,0.0,3.0,0.0,0.0,0.1749641475008912
2025-12-01,GAS,0.0,0.0,1.0,0.0,0.0,0.14871952537575753
2025-12-02,GAS,0.0,0.0,1.0,0.0,0.0,0.1264115965693939
2025-12-03,GAS,1.0,0.0,1.0,0.0,0.0,0.10744985708398481
2025-12-04,GAS,0.0,0.0,1.0,0.0,0.0,0.09133237852138709
2025-12-05,GAS,0.0,0.0,1.0,0.0,0.0,0.07763252174317903
2025-12-06,GAS,0.0,0.0,1.0,0.0,0.0,0.06598764348170218
2025-12-07,GAS,0.0,0.0,1.0,0.0,0.0,0.05608949695944685
2025-12-08,GAS,1.0,0.0,2.0,0.0,0.0,0.04767607241552982
2025-10-01,"GAS, SAB, VNM",1.0,-5.0,1.0,0.0,-5.0,-5.0
2025-06-17,GVR,2.0,2.5,2.0,0.0,2.5,2.5
2025-06-18,GVR,2.0,0.0,4.0,1.7677669529663689,1.25,2.125
2025-06-19,GVR,1.0,-2.0,5.0,2.254624876411447,0.16666666666666666,-0.1937500000000001
2025-06-20,GVR,0.0,0.0,5.0,1.8427786989579986,0.125,-0.16468750000000007
2025-06-21,GVR,0.0,0.0,5.0,1.5968719422671314,0.1,-0.13998437500000005
2025-06-22,GVR,0.0,0.0,5.0,1.4288690166235207,0.08333333333333333,-0.11898671875000004
2025-06-23,GVR,0.0,0.0,5.0,1.3047532151257388,0.07142857142857142,-0.10113871093750003
2025-06-24,GVR,0.0,0.0,3.0,0.7559289460184547,-0.2857142857142857,-0.08596790429687502
2025-06-25,GVR,0.0,0.0,1.0,0.7559289460184547,-0.2857142857142857,-0.07307271865234377
2025-06-26,GVR,0.0,0.0,0.0,0.0,0.0,-0.0621118108544922
2025-06-27,GVR,0.0,0.0,0.0,0.0,0.0,-0.05279503922631837
2025-06-28,GVR,0.0,0.0,0.0,0.0,0.0,-0.04487578334237061
2025-06-29,GVR,0.0,0.0,0.0,0.0,0.0,-0.03814441584101502
2025-06-30,GVR,0.0,0.0,0.0,0.0,0.0,-0.032422753464862765
2025-07-01,GVR,2.0,0.0,2.0,0.0,0.0,-0.02755934044513335
2025-07-02,GVR,0.0,0.0,2.0,0.0,0.0,-0.023425439378363347
2025-07-03,GVR,0.0,0.0,2.0,0.0,0.0,-0.019911623471608846
2025-07-04,GVR,0.0,0.0,2.0,0.0,0.0,-0.016924879950867517
2025-07-05,GVR,0.0,0.0,2.0,0.0,0.0,-0.014386147958237389
2025-07-06,GVR,0.0,0.0,2.0,0.0,0.0,-0.01222822576450178
2025-07-07,GVR,0.0,0.0,2.0,0.0,0.0,-0.010393991899826514
2025-07-08,GVR,0.0,0.0,0.0,0.0,0.0,-0.008834893114852537
2025-07-09,GVR,0.0,0.0,0.0,0.0,0.0,-0.0075096591476246565
2025-07-10,GVR,1.0,0.0,1.0,0.0,0.0,-0.006383210275480958
2025-07-11,GVR,0.0,0.0,1.0,0.0,0.0,-0.005425728734158814
2025-07-12,GVR,0.0,0.0,1.0,0.0,0.0,-0.004611869424034991
2025-07-13,GVR,0.0,0.0,1.0,0.0,0.0,-0.003920089010429743
2025-07-14,GVR,0.0,0.0,1.0,0.0,0.0,-0.0033320756588652812
2025-07-15,GVR,0.0,0.0,1.0,0.0,0.0,-0.002832264310035489
2025-07-16,GVR,0.0,0.0,1.0,0.0,0.0,-0.0024074246635301657
2025-07-17,GVR,0.0,0.0,0.0,0.0,0.0,-0.002046310964000641
2025-07-18,GVR,0.0,0.0,0.0,0.0,0.0,-0.0017393643194005448
2025-07-19,GVR,0.0,0.0,0.0,0.0,0.0,-0.0014784596714904632
2025-07-20,GVR,0.0,0.0,0.0,0.0,0.0,-0.0012566907207668936
2025-07-21,GVR,0.0,0.0,0.0,0.0,0.0,-0.0010681871126518596
2025-07-22,GVR,0.0,0.0,0.0,0.0,0.0,-0.0009079590457540806
2025-07-23,GVR,0.0,0.0,0.0,0.0,0.0,-0.0007717651888909685
2025-07-24,GVR,0.0,0.0,0.0,0.0,0.0,-0.0006560004105573232
2025-07-25,GVR,0.0,0.0,0.0,0.0,0.0,-0.0005576003489737247
2025-07-26,GVR,0.0,0.0,0.0,0.0,0.0,-0.000473960296627666
2025-07-27,GVR,0.0,0.0,0.0,0.0,0.0,-0.0004028662521335161
2025-07-28,GVR,0.0,0.0,0.0,0.0,0.0,-0.00034243631431348865
2025-07-29,GVR,2.0,0.0,2.0,0.0,0.0,-0.00029107086716646536
2025-07-30,GVR,1.0,0.0,3.0,0.0,0.0,-0.00024741023709149557
2025-07-31,GVR,0.0,0.0,3.0,0.0,0.0,-0.00021029870152777122
2025-08-01,GVR,1.0,0.0,4.0,0.0,0.0,-0.00017875389629860554
2025-08-02,GVR,0.0,0.0,4.0,0.0,0.0,-0.0001519408118538147
2025-08-03,GVR,0.0,0.0,4.0,0.0,0.0,-0.0001291496900757425
2025-08-04,GVR,0.0,0.0,4.0,0.0,0.0,-0.00010977723656438114
2025-08-05,GVR,0.0,0.0,2.0,0.0,0.0,-9.331065107972396e-05
2025-08-06,GVR,1.0,0.0,2.0,0.0,0.0,-7.931405341776536e-05
2025-08-07,GVR,0.0,0.0,2.0,0.0,0.0,-6.741694540510055e-05
2025-08-08,GVR,0.0,0.0,1.0,0.0,0.0,-5.730440359433547e-05
2025-08-09,GVR,0.0,0.0,1.0,0.0,0.0,-4.8708743055185146e-05
2025-08-10,GVR,0.0,0.0,1.0,0.0,0.0,-4.140243159690737e-05
2025-08-11,GVR,0.0,0.0,1.0,0.0,0.0,-3.519206685737127e-05
2025-08-12,GVR,0.0,0.0,1.0,0.0,0.0,-2.9913256828765577e-05
2025-08-13,GVR,0.0,0.0,0.0,0.0,0.0,-2.542626830445074e-05
2025-08-14,GVR,0.0,0.0,0.0,0.0,0.0,-2.1612328058783127e-05
2025-08-15,GVR,0.0,0.0,0.0,0.0,0.0,-1.837047884996566e-05
2025-08-16,GVR,0.0,0.0,0.0,0.0,0.0,-1.561490702247081e-05
2025-08-17,GVR,0.0,0.0,0.0,0.0,0.0,-1.3272670969100187e-05
